Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
United Arab Emirates,ARE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,4.655760891,5.574061393,6.660722855,8.457727788,10.12415445,11.56876928,12.72111696,13.71095671,14.19253667,14.31999624,14.88456219,14.98949205,15.87730775,17.88466219,20.08663797,21.311716,22.20798101,23.55697368,25.06137297,26.41506841,27.45526417,28.70743907,30.92914471,32.24722486,32.6347099,32.33347861,31.65724202,31.18282452,30.35218171,29.05464892,27.00825974,24.98426183,22.92368698,23.14950166,20.61136182,17.88830283,21.0493083,22.10545913,23.16182639,23.18450926,24.67305536,24.65916589,24.68937447
United Arab Emirates,ARE,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,25808,36061,49830,72082,96386,120591,142591,163098,177841,188806,207052,220678,247800,296143,352730,396435,437503,491549,553206,615124,672330,738074,835090,915223,975178,1020097,1052930,1093654,1135758,1187734,1236860,1309683,1385523,1595991,1580148,1479485,1825496,1967486,2086015,2103036,2258646,2285809,2320837
United Arab Emirates,ARE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,0.195873212,0.284423731,0.374371055,0.569640819,0.760145576,0.878505918,0.834798342,1.420580248,1.805099953,2.183118395,2.344392106,3.197691407,3.928739212,5.266536536,7.539186782,11.45821682,17.38029593,27.85213787,45.26621077,57.40482954,69.23040734,79.43305758,90.09733775,99.00822393,105.2891894,127.9189658,135.731907,139.2033777,132.1053857,135.2255383,154.7702347,178.359737,185.4180422,196.0013991,214.7349102,210.9140231
United Arab Emirates,ARE,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,2330,3564,4936,7924,11191,13711,13823,24946,33578,43008,48919,70586,91488,128968,193834,309373,493278,832267,1428115,1909303,2428071,2972331,3683117,4534143,5519293,7731508,9357735,10671878,10926019,11727401,13775252,16063547,16819024,17942560,19905093,19826224
United Arab Emirates,ARE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055801,5081964,5872240,6955202,8661636,9851709,10967048,13182412,14756127,14425039,15177436,16866912,18120112,18693112,20223612,21233200,20613200,21280900
United Arab Emirates,ARE,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06,39.22,46.7,48.21,48.8,60.45,63.37,62.5,61.09,66.97,66.48,70.4,70.57,
United Arab Emirates,ARE,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,127500,173000,240100,299800,374500,456500,521500,577800,569800,601800,674200,717500,935200,1093000,1329500,1481700,1685900,2041800,2508800,2936300,3368700,3550500,4063500,4720400,5263700,5840300,6893085,7675845,9667005,11609840,14314326,,,,,31761631,44948143.85,50342891.8,59948766.7,68151865,75608196,84343562,91763598,95306296
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,2.200000048,4,6.800000191,8.199999809,9.600000382,14,26.20000076,21.39999962,21.60000038,23.79999924,30.70000076,32.59999847,48.59999847,68.09999847,96.19999695,117.8000031,145.1000061,184.3999939,267,365.3999939,465.8999939,557.2000122,651.2999878,809.4000244,902,1129.699951,1456.349,1631.164,2079.338,2772.739,3733.658,4641.933,5735.78,6538.02,9289.48,8959.601,9774.150415,10434.84919,12032.54363,14082.25474,15527.19287,15962.692,16138.874,16516.676
United Arab Emirates,ARE,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,4700,5400,6200,6300,7200,8300,9500,10000,8700,9500,10100,10500,12200,12800,15100,16000,18800,19400,26300,30100,34000,34200,38000,39000,41100,44400,48330,50783,54952,71224,87217,,,,,170588,240855.107,269521,311758,327076,352224,437638,463947,458672
United Arab Emirates,ARE,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.990677365,6.117282576,6.244975132,6.163970953,6.2,6.4,6.4,6.5,6.472991241,6.5,6.2
United Arab Emirates,ARE,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.592105263,5.63621932,5.93724784,5.81013812,5.6,5.8,5.9,6,5.999221776,6,6
United Arab Emirates,ARE,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174,4772,5344,5524,5050,4602,4764,5680,5555,5392,7102,8101,10262,12476,15695,19282,13297,13497,16059,16798,18747,20321,21415,18777,
United Arab Emirates,ARE,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208,4130,5293,6992,6425,5199,
United Arab Emirates,ARE,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208,4130,5293,6992,6425,5199,
United Arab Emirates,ARE,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12851,12668,13454,13329,14990,13578,
United Arab Emirates,ARE,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12851,12668,13454,13329,14990,13578,
United Arab Emirates,ARE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,18,29,15,,
United Arab Emirates,ARE,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1331,1408,1443,1738,,
United Arab Emirates,ARE,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,,,,,,,40000,360000,250000,680000,990000,1440000,2270000,2330000,2240000,2000000,880000,1110000,1400000,1380000,1340000,1310000,510000,-80000,430000,90000,730000,-120000,-20000,280000,-140000,160000,250000,-420000,-50000,-570000,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,10000,10000,10000,10000,100000,190000,10000,220000,50000,30000,,,,,,,,,,,,20000,40000,60000,,,,,,,,170000,70000,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,,,,,,,,,,,,,,,300000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,,,,,,,,,,,1.25879304,0.836012862,0.889427936,1.08708637,1.200744123,0.888759379,0.602392023,0.618962226,0.606308585,0.445619987,0.31388931,0.123846942,0.02224647,0.432024892,0.48415493,0.308451573,0.310993625,0.217359803,0.246305419,0.230149597,0.322524407,0.268803534,0.137820145,0.174180328,0.518455099,0.743813474,0.658476224,0.87329752,0.841151731,0.640468733,0.602522785,1.309413536,0.982193225,1.298528027,1.130098133,1.458491882,1.39784225,1.892041397,2.956158573,1.488048272,2.512401106,3.764336001,6.093572647,5.657335549,5.715566767,4.754720684,6.155207669,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,,,,,,,,,,,6.886338393,5.627009646,4.891853649,4.670887588,5.327245053,4.604064981,5.430300904,4.86107094,3.714105044,3.792082339,3.376935554,3.870216946,3.992711633,4.953326951,4.279304861,4.673041333,5.146944488,4.43413998,4.527328173,5.55497437,5.256276151,5.681199009,5.966463765,6.772540984,6.64478691,7.495351166,7.671910907,6.952670028,6.979941766,8.195924763,7.828196561,7.318141474,7.823608233,9.675125778,10.52930855,11.57826863,9.359002631,10.34007154,10.5207354,11.30165881,13.18283772,14.61825848,11.33980258,8.990339036,8.014819731,6.603193895,7.377493658,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,,,,,,,,,,,3.480192521,3.569131833,3.375783303,4.20499343,6.353232989,5.536533838,3.172792935,2.37558088,1.906338343,1.502170601,1.045519784,1.340963444,1.186478384,1.926759215,1.850011358,2.837754473,3.15658529,4.158817563,3.413089374,3.692854901,3.233960948,2.811539663,2.480762605,2.546106557,2.321156773,2.58427502,2.735548877,2.747110074,2.616467163,5.756288315,2.718167484,5.016511575,3.958406517,3.125885533,2.658937112,1.990730188,2.760138828,1.927220068,1.654465496,2.583229205,2.87926701,3.014870523,4.215324177,2.103842181,1.942464199,1.705632949,3.129128112,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,,,0.266105214,0.302732304,0.329192085,0.36799586,0.821479831,0.184702767,0.187505959,0.360220201,0.837687415,0.539790253,0.63753693,0.637588755,0.692000938,0.742755518,0.65376569,0.624786592,0.534053061,0.522540984,0.837138508,0.743813474,0.861764186,0.931666491,0.816887739,0.793318677,0.589542155,0.844447007,0.795800108,1.646688524,1.266457105,1.6342414,1.434137785,1.463176972,1.103719363,1.14111474,1.23318869,1.581239309,2.341740989,2.23341623,2.081254328,1.52060669,1.487661766,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,,,,,,,0.074046649,0.128617363,0.181928441,0.334488114,1.245842494,0.560938297,1.386086499,0.929407455,0.556092843,0.517494178,0.462082405,0.228476256,0.088985879,0.849688846,0.714164016,0.956199877,0.808583424,0.898420519,1.149425287,1.527356418,0.889121339,0.690171235,0.78098082,0.865778689,1.289003044,1.30167358,1.166696129,1.471510626,1.411355548,2.409603884,1.435501512,1.520256838,0.439803038,2.733697365,2.966177541,3.246905385,3.108285607,3.324441252,5.428723111,2.389267405,2.199116641,1.917638231,4.775846493,3.481653503,3.094668507,2.041921903,2.556979904,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,,,,,,,2.480562755,3.054662379,3.537497473,3.404611158,3.309092959,2.826546223,2.684446004,2.984901949,2.443832763,3.211338872,3.595141134,3.153826443,2.826361007,3.72786022,3.93713085,4.688463911,5.582335562,7.056948268,8.163265306,9.195522544,10.80892608,12.5756464,12.27747789,12.91495902,12.78538813,14.51866686,15.13169524,14.88489595,13.09851181,10.70232533,13.5884786,12.30793711,13.26714477,14.84866944,10.94798434,12.539782,12.68374492,14.45849036,14.45868415,11.98879472,10.90869608,10.91650726,17.97833691,18.87953406,21.7774794,11.50487837,11.8453111,
United Arab Emirates,ARE,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,,,,,,,,,,,14.17993336,13.21543408,12.8764908,13.70206666,17.43615762,14.41684272,13.54212358,12.07265575,9.555869662,9.836701837,9.615048017,8.902032798,8.304289331,12.24988033,12.10245343,14.00370142,15.64297932,17.40327489,18.1914145,20.94361335,21.16457462,22.65214643,22.17755829,23.79610656,24.39592846,27.38759357,28.22609157,27.86115068,25.76431576,28.4979297,26.7624091,28.31670754,27.26695589,33.32859466,29.49896278,32.44841948,30.74315202,33.40544159,36.1224861,30.89211315,32.91550725,35.81284981,46.74462379,41.34612056,42.62625294,28.13095449,32.55178221,
United Arab Emirates,ARE,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,,,,,,,,,,79.37800815,80.35369775,82.02951284,80.64747342,74.99295338,78.42208786,84.24715618,85.80243343,86.25390567,87.96394791,83.75360273,84.36432354,83.54396856,85.11369076,85.41572013,83.62122147,82.24226403,80.36516447,75.42810228,76.39920494,73.18688982,71.13849194,73.57298725,70.0102459,72.80726788,69.99475516,69.42283896,70.96773583,72.77175671,70.18558178,72.75206344,71.56594518,72.40073424,65.8817788,46.01604294,49.55479486,49.02815651,48.01991555,49.97360041,41.53503989,35.56089984,39.47728688,46.15851416,45.88101108,44.70748583,34.51826773,35.74937809,
United Arab Emirates,ARE,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,160000000,170000000,170000000,180000000,205000000,225000000,237000000,240000000,280000000,307020000,267120000,309396000,481763000,820515000,1704960000,2684710000,3337150000,5055430000,5370590000,6966320000,8746000000,9646000000,9440000000,8294000000,6936000000,6549000000,6422000000,7226000000,8522000000,10010000000,11199000000,13746000000,17410000000,20993735000,22774721000,23777717000,30563062000,34106665000,32588428000,31720899000,35008850000,37293397000,42652417000,52073792000,72082000000,84654000000,1.00057E+11,1.325E+11,1.77E+11,1.5E+11,1.65E+11,2.03E+11,2.26E+11,2.39E+11,2.76E+11,2.63E+11,2.71E+11,2.68E+11
United Arab Emirates,ARE,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,,,,,,,,,,,,,,,,6.433312864,6.052717842,4.562193126,9.419831527,6.535665527,11.11526307,7.957880017,7.772857827,9.032825988,8.790869833,7.821489659,7.752499638,6.732348112,7.825086306,8.289748954,5.833763177,4.950040198,5.43545082,5.194063927,6.556048253,6.209121442,6.138550244,6.340989971,6.829226901,6.398347669,8.7144726,7.679684109,7.49679208,4.76561081,4.907888542,6.854097175,5.195105742,5.061562328,5.684862342,5.589892034,6.05184676,7.508210351,5.45071475,5.791015012,4.704235049,6.925261228,
United Arab Emirates,ARE,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,1.111645755,1.192549414,1.547340301,1.197328615,1.39079374,2.21219308,,,,,,3.383930874,,4.36209344,4.575424861,6.27223751,,,,,,1.447800551,1.990353077,1.669452096,,,,3.142269751,,3.975729686,5.110830385,,,,3.054427965,3.625024325,3.013031335,,1.913469276,
United Arab Emirates,ARE,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,82.15711096,76.44714983,74.29640895,74.88322454,81.10848902,77.39814263,,,,,,60.86539568,,72.38936544,74.84950342,74.50703541,,,,,,65.07301035,84.94465431,85.71511796,,,,69.81858077,,69.76578986,73.20849813,,,,79.50850994,73.08716586,74.83843269,,55.51790984,
United Arab Emirates,ARE,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0812703,,4.963989724,4.49809214,,,,10.99109846,12.32068362,13.95396731,4.896528324,5.535168224,
United Arab Emirates,ARE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,3.819878793,9.942160451,10.80478215,11.28106285,6.033652983,6.955181559,,,,,,2.448889271,,5.757618608,4.118774998,4.066991767,,,,,,0.91822681,0.771782118,0.781360042,,,,0.702157605,,0.905021299,1.038360564,,,,3.788179644,3.216643124,3.349103119,,1.291658199,
United Arab Emirates,ARE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,11.00698337,10.89452635,11.1169793,10.65101627,9.560862991,12.25165425,,,,,,10.89239037,,17.13734962,16.06640906,14.85573428,,,,,,11.27023295,11.10554624,10.696325,,,,7.140033265,,6.469226736,6.597455237,,,,6.992417583,7.072341118,7.560387176,,6.670103626,
